date,state,fipschar,cases,deaths,fips,pop2019,new_cases,new_cases_per_100k,avg_new_cases
2020-11-28,Pennsylvania,42,356243,10337,42,12801989,6883,53.765082910163414,54.67453980337408
2020-11-29,Pennsylvania,42,361387,10406,42,12801989,5144,40.181256209484324,53.11563025758843
2020-11-30,Pennsylvania,42,366971,10439,42,12801989,5584,43.61822213720071,52.13587178858357
2020-12-01,Pennsylvania,42,372688,10614,42,12801989,5717,44.65712320171498,51.41276986612895
2020-12-02,Pennsylvania,42,381342,10803,42,12801989,8654,67.59887076922188,53.30756471848689
2020-12-03,Pennsylvania,42,392610,11008,42,12801989,11268,88.01757289433696,57.59372904587605
2020-12-04,Pennsylvania,42,404699,11189,42,12801989,12089,94.43063886400778,61.75268099801858
2020-12-05,Pennsylvania,42,416073,11331,42,12801989,11374,88.84556923146864,66.76417904391933
2020-12-06,Pennsylvania,42,423828,11389,42,12801989,7755,60.576524476001346,69.6777887962789
2020-03-01,Rhode Island,44,2,0,44,1059361,2,0.18879305543624883,0
2020-03-02,Rhode Island,44,2,0,44,1059361,0,0,0
2020-03-03,Rhode Island,44,2,0,44,1059361,0,0,0
2020-03-04,Rhode Island,44,2,0,44,1059361,0,0,0
2020-03-05,Rhode Island,44,2,0,44,1059361,0,0,0
2020-03-06,Rhode Island,44,3,0,44,1059361,1,0.094396527718124415,0
2020-03-07,Rhode Island,44,3,0,44,1059361,0,0,0.04045565473633904
2020-03-08,Rhode Island,44,3,0,44,1059361,0,0,0.013485218245446347
2020-03-09,Rhode Island,44,3,0,44,1059361,0,0,0.013485218245446347
2020-03-10,Rhode Island,44,5,0,44,1059361,2,0.18879305543624883,0.04045565473633904
2020-03-11,Rhode Island,44,5,0,44,1059361,0,0,0.04045565473633904
2020-03-12,Rhode Island,44,5,0,44,1059361,0,0,0.04045565473633904
2020-03-13,Rhode Island,44,20,0,44,1059361,15,1.4159479157718662,0.22924871017258783
2020-03-14,Rhode Island,44,20,0,44,1059361,0,0,0.22924871017258783
2020-03-15,Rhode Island,44,20,0,44,1059361,0,0,0.22924871017258783
2020-03-16,Rhode Island,44,21,0,44,1059361,1,0.094396527718124415,0.24273392841803418
2020-03-17,Rhode Island,44,23,0,44,1059361,2,0.18879305543624883,0.24273392841803418
2020-03-18,Rhode Island,44,33,0,44,1059361,10,0.9439652771812441,0.37758611087249766
2020-03-19,Rhode Island,44,44,0,44,1059361,11,1.0383618048993686,0.5259235115724075
2020-03-20,Rhode Island,44,44,0,44,1059361,0,0,0.3236452378907123
2020-03-21,Rhode Island,44,66,0,44,1059361,22,2.076723609798737,0.6203200392905319
2020-03-22,Rhode Island,44,83,0,44,1059361,17,1.604740971208115,0.8495687494631198
2020-03-23,Rhode Island,44,106,0,44,1059361,23,2.1711201375168616,1.1462435508629394
2020-03-24,Rhode Island,44,124,0,44,1059361,18,1.6991374989262393,1.3620070427900808
2020-03-25,Rhode Island,44,132,0,44,1059361,8,0.7551722217449953,1.335036606299188
2020-03-26,Rhode Island,44,165,0,44,1059361,33,3.1150854146981053,1.6317114076990078
2020-03-27,Rhode Island,44,203,0,44,1059361,38,3.587068053288728,2.144149701025969
2020-03-28,Rhode Island,44,239,2,44,1059361,36,3.3982749978524787,2.3329427564622174
2020-03-29,Rhode Island,44,294,3,44,1059361,55,5.191809024496843,2.8453810497891787
2020-03-30,Rhode Island,44,408,4,44,1059361,114,10.761204159866184,4.072535910124796
2020-03-31,Rhode Island,44,488,8,44,1059361,80,7.551722217449953,4.908619441342469
2020-04-01,Rhode Island,44,566,10,44,1059361,78,7.362929162013705,5.852584718523714
2020-04-02,Rhode Island,44,657,12,44,1059361,91,8.590084022349322,6.634727376759601
2020-04-03,Rhode Island,44,711,14,44,1059361,54,5.097412496778719,6.850490868686743
2020-04-04,Rhode Island,44,806,17,44,1059361,95,8.96767013322182,7.646118745168077
2020-04-05,Rhode Island,44,922,25,44,1059361,116,10.949997215302432,8.468717058140305
2020-04-06,Rhode Island,44,1082,27,44,1059361,160,15.103444434899906,9.089037097430836
2020-04-07,Rhode Island,44,1229,30,44,1059361,147,13.87628957456429,9.992546719875742
2020-04-08,Rhode Island,44,1450,35,44,1059361,221,20.861632625705496,11.920932928974569
2020-04-09,Rhode Island,44,1727,43,44,1059361,277,26.147838177920466,14.429183522627591
2020-04-10,Rhode Island,44,2015,49,44,1059361,288,27.18619998281983,17.584724592062035
2020-04-11,Rhode Island,44,2349,56,44,1059361,334,31.528440257853553,20.80769175272371
2020-04-12,Rhode Island,44,2665,63,44,1059361,316,29.829302758927312,23.50473540181298
2020-04-13,Rhode Island,44,2976,73,44,1059361,311,29.357320120336695,25.541003356875375
2020-04-14,Rhode Island,44,3251,80,44,1059361,275,25.959045122484213,27.26711129229251
2020-04-15,Rhode Island,44,3529,87,44,1059361,278,26.242234705638587,28.03576873228295
2020-04-16,Rhode Island,44,3838,105,44,1059361,309,29.16852706490044,28.467295716137233
2020-04-17,Rhode Island,44,4177,118,44,1059361,339,32.00042289644418,29.155041846654996
2020-04-18,Rhode Island,44,4491,137,44,1059361,314,29.640509703491066,28.88533748174607
2020-04-19,Rhode Island,44,4706,150,44,1059361,215,20.295253459396747,27.523330438955988
2020-04-20,Rhode Island,44,5090,155,44,1059361,384,36.24826664375978,28.50775137087357
2020-04-21,Rhode Island,44,5500,171,44,1059361,410,38.70257636443101,30.328255834008832
2020-04-22,Rhode Island,44,5841,181,44,1059361,341,32.18921595188043,31.17782458347195
2020-04-23,Rhode Island,44,6256,189,44,1059361,415,39.174559003021635,32.60725771748926
2020-04-24,Rhode Island,44,6699,202,44,1059361,443,41.81766177912912,34.009720415015686
2020-04-25,Rhode Island,44,7129,215,44,1059361,430,40.590506918793494,35.57400573148745
2020-04-26,Rhode Island,44,7439,226,44,1059361,310,29.26292359261857,36.85510146480486
2020-04-27,Rhode Island,44,7708,233,44,1059361,269,25.392665956175467,35.304301366578535
2020-04-28,Rhode Island,44,7926,239,44,1059361,218,20.578443042551125,32.715139463452836
2020-04-29,Rhode Island,44,8247,251,44,1059361,321,30.301285397517937,32.4454350985439
2020-04-30,Rhode Island,44,8621,266,44,1059361,374,35.304301366578535,31.892541150480607
2020-05-01,Rhode Island,44,8962,279,44,1059361,341,32.18921595188043,30.51704888944508
2020-05-02,Rhode Island,44,9289,296,44,1059361,327,30.867664563826683,29.128071410164104
2020-05-03,Rhode Island,44,9477,320,44,1059361,188,17.74654721100739,27.482874784219653
2020-05-04,Rhode Island,44,9652,341,44,1059361,175,16.519392350671776,26.215264269147696
2020-05-05,Rhode Island,44,9933,355,44,1059361,281,26.525424288792962,27.064833018610816
2020-05-06,Rhode Island,44,10205,370,44,1059361,272,25.67585553932984,26.404057324583942
2020-05-07,Rhode Island,44,10530,388,44,1059361,325,30.678871508390436,25.743281630557075
2020-05-08,Rhode Island,44,10779,399,44,1059361,249,23.50473540181298,24.50264155197601
2020-05-09,Rhode Island,44,10989,418,44,1059361,210,19.823270820806126,22.924871017258788
2020-05-10,Rhode Island,44,11274,422,44,1059361,285,26.903010399665458,24.232937187067083
2020-05-11,Rhode Island,44,11450,430,44,1059361,176,16.613788878389897,24.24642240531253
2020-05-12,Rhode Island,44,11614,444,44,1059361,164,15.481030545772404,22.66865187059531
2020-05-13,Rhode Island,44,11835,462,44,1059361,221,20.861632625705496,21.980905740077542
2020-05-14,Rhode Island,44,12016,468,44,1059361,181,17.085771516980518,20.039034312733268
2020-05-15,Rhode Island,44,12219,479,44,1059361,203,19.162495126779255,19.418714273442735
2020-05-16,Rhode Island,44,12434,489,44,1059361,215,20.295253459396747,19.486140364669968
2020-05-17,Rhode Island,44,12674,499,44,1059361,240,22.65516665234986,18.879305543624884
2020-05-18,Rhode Island,44,12795,506,44,1059361,121,11.421979853893054,18.137618540125334
2020-05-19,Rhode Island,44,12951,532,44,1059361,156,14.72585832402741,18.029736794161764
2020-05-20,Rhode Island,44,13356,538,44,1059361,405,38.23059372584039,20.51101695132389
2020-05-21,Rhode Island,44,13571,556,44,1059361,215,20.295253459396747,20.969514371669067
2020-05-22,Rhode Island,44,13736,579,44,1059361,165,15.575427073490529,20.457076078342105
2020-05-23,Rhode Island,44,13952,597,44,1059361,216,20.389649987114876,20.470561296587555
2020-05-24,Rhode Island,44,14065,608,44,1059361,113,10.666807632148059,18.757938579415868
2020-05-25,Rhode Island,44,14065,608,44,1059361,0,0,17.12622717171686
2020-05-26,Rhode Island,44,14210,634,44,1059361,145,13.687496519128041,16.97788977101695
2020-05-27,Rhode Island,44,14353,655,44,1059361,143,13.498703463691792,13.444762590710004
2020-05-28,Rhode Island,44,14494,677,44,1059361,141,13.309910408255542,12.446856440546977
2020-05-29,Rhode Island,44,14635,693,44,1059361,141,13.309910408255542,12.123211202656265
2020-05-30,Rhode Island,44,14819,711,44,1059361,184,17.368961100134893,11.691684218801981
2020-05-31,Rhode Island,44,14928,718,44,1059361,109,10.289221521275563,11.637743345820196
2020-06-01,Rhode Island,44,14991,720,44,1059361,63,5.9469812462418385,12.487312095283315
2020-06-02,Rhode Island,44,15112,732,44,1059361,121,11.421979853893054,12.163666857392602
2020-06-03,Rhode Island,44,15219,742,44,1059361,107,10.100428465839313,11.678199000556534
2020-06-04,Rhode Island,44,15325,756,44,1059361,106,10.006031938121188,11.206216361965913
2020-06-05,Rhode Island,44,15441,772,44,1059361,116,10.949997215302432,10.869085905829753
2020-06-06,Rhode Island,44,15441,772,44,1059361,0,0,8.387805748667626
2020-06-07,Rhode Island,44,15441,772,44,1059361,0,0,6.917916959913975
2020-06-08,Rhode Island,44,15642,799,44,1059361,201,18.973702071343006,8.77887707778557
2020-06-09,Rhode Island,44,15691,808,44,1059361,49,4.625429858188096,7.807941364113433
2020-06-10,Rhode Island,44,15756,812,44,1059361,65,6.1357743016780875,7.241562197804687
2020-06-11,Rhode Island,44,15862,823,44,1059361,106,10.006031938121188,7.241562197804687
2020-06-12,Rhode Island,44,15947,833,44,1059361,85,8.023704856040576,6.82352043219585
2020-06-13,Rhode Island,44,15947,833,44,1059361,0,0,6.82352043219585
2020-06-14,Rhode Island,44,15947,833,44,1059361,0,0,6.82352043219585
2020-06-15,Rhode Island,44,16093,851,44,1059361,146,13.781893046846164,6.081833428696301
2020-06-16,Rhode Island,44,16164,865,44,1059361,71,6.702153467986834,6.378508230096122
2020-06-17,Rhode Island,44,16213,876,44,1059361,49,4.625429858188096,6.16274473816898
2020-06-18,Rhode Island,44,16269,885,44,1059361,56,5.286205552214967,5.488483825896663
2020-06-19,Rhode Island,44,16337,894,44,1059361,68,6.41896388483246,5.259235115724074
2020-06-20,Rhode Island,44,16337,894,44,1059361,0,0,5.259235115724074
2020-06-21,Rhode Island,44,16337,894,44,1059361,0,0,5.259235115724074
2020-06-22,Rhode Island,44,16459,903,44,1059361,122,11.516376381611177,4.935589877833363
2020-06-23,Rhode Island,44,16533,906,44,1059361,74,6.985343051141206,4.9760455325697
2020-06-24,Rhode Island,44,16606,912,44,1059361,73,6.890946523423082,5.299690770460414
2020-06-25,Rhode Island,44,16640,920,44,1059361,34,3.20948194241623,5.003015969060593
2020-06-26,Rhode Island,44,16661,927,44,1059361,21,1.982327082080613,4.369210711524615
2020-06-27,Rhode Island,44,16661,927,44,1059361,0,0,4.369210711524615
2020-06-28,Rhode Island,44,16661,927,44,1059361,0,0,4.369210711524615
2020-06-29,Rhode Island,44,16764,946,44,1059361,103,9.722842354966815,4.112991564861135
2020-06-30,Rhode Island,44,16813,950,44,1059361,49,4.625429858188096,3.775861108724976
2020-07-01,Rhode Island,44,16853,956,44,1059361,40,3.7758611087249765,3.330848906625247
2020-07-02,Rhode Island,44,16941,959,44,1059361,88,8.306894439194949,4.059050691879349
2020-07-03,Rhode Island,44,16991,960,44,1059361,50,4.719826385906221,4.450122020997293
2020-07-04,Rhode Island,44,16991,960,44,1059361,0,0,4.450122020997293
2020-07-05,Rhode Island,44,16991,960,44,1059361,0,0,4.450122020997293
2020-07-06,Rhode Island,44,16991,960,44,1059361,0,0,3.06114454171632
2020-07-07,Rhode Island,44,17154,969,44,1059361,163,15.386634018054279,4.598459421697203
2020-07-08,Rhode Island,44,17204,971,44,1059361,50,4.719826385906221,4.733311604151666
2020-07-09,Rhode Island,44,17243,974,44,1059361,39,3.6814645810068525,4.072535910124796
2020-07-10,Rhode Island,44,17312,976,44,1059361,69,6.513360412550584,4.328755056788276
2020-07-11,Rhode Island,44,17312,976,44,1059361,0,0,4.328755056788276
2020-07-12,Rhode Island,44,17312,976,44,1059361,0,0,4.328755056788276
2020-07-13,Rhode Island,44,17487,984,44,1059361,175,16.519392350671776,6.688668249741387
2020-07-14,Rhode Island,44,17588,985,44,1059361,101,9.534049299530567,5.852584718523714
2020-07-15,Rhode Island,44,17640,987,44,1059361,52,4.908619441342469,5.879555155014606
2020-07-16,Rhode Island,44,17711,988,44,1059361,71,6.702153467986834,6.31108213886889
2020-07-17,Rhode Island,44,17793,990,44,1059361,82,7.740515272886202,6.486389976059692
2020-07-18,Rhode Island,44,17793,990,44,1059361,0,0,6.486389976059692
2020-07-19,Rhode Island,44,17793,990,44,1059361,0,0,6.486389976059692
2020-07-20,Rhode Island,44,17904,995,44,1059361,111,10.47801457671181,5.623336008351125
2020-07-21,Rhode Island,44,17986,996,44,1059361,82,7.740515272886202,5.367116861687644
2020-07-22,Rhode Island,44,18062,997,44,1059361,76,7.174136106577456,5.690762099578357
2020-07-23,Rhode Island,44,18148,1001,44,1059361,86,8.118101383758699,5.893040373260052
2020-07-24,Rhode Island,44,18224,1002,44,1059361,76,7.174136106577456,5.812129063787374
2020-07-25,Rhode Island,44,18224,1002,44,1059361,0,0,5.812129063787374
2020-07-26,Rhode Island,44,18224,1002,44,1059361,0,0,5.812129063787374
2020-07-27,Rhode Island,44,18515,1004,44,1059361,291,27.469389565974208,8.239468347967717
2020-07-28,Rhode Island,44,18725,1005,44,1059361,210,19.823270820806126,9.965576283384848
2020-07-29,Rhode Island,44,18800,1007,44,1059361,75,7.079739578859331,9.952091065139403
2020-07-30,Rhode Island,44,18950,1007,44,1059361,150,14.159479157718662,10.815145032847967
2020-07-31,Rhode Island,44,19022,1007,44,1059361,72,6.796549995704957,10.761204159866182
2020-08-01,Rhode Island,44,19022,1007,44,1059361,0,0,10.761204159866182
2020-08-02,Rhode Island,44,19022,1007,44,1059361,0,0,10.761204159866182
2020-08-03,Rhode Island,44,19246,1010,44,1059361,224,21.144822208859868,9.857694537421278
2020-08-04,Rhode Island,44,19390,1011,44,1059361,144,13.593099991409915,8.967670133221818
2020-08-05,Rhode Island,44,19481,1012,44,1059361,91,8.590084022349322,9.183433625148961
2020-08-06,Rhode Island,44,19611,1014,44,1059361,130,12.271548603356175,8.913729260240034
2020-08-07,Rhode Island,44,19738,1014,44,1059361,127,11.988359020201802,9.655416263739582
2020-08-08,Rhode Island,44,19738,1014,44,1059361,0,0,9.655416263739582
2020-08-09,Rhode Island,44,19738,1014,44,1059361,0,0,9.655416263739582
2020-08-10,Rhode Island,44,19934,1015,44,1059361,196,18.501719432752385,9.277830152867084
2020-08-11,Rhode Island,44,20053,1016,44,1059361,119,11.233186798456806,8.940699696730926
2020-08-12,Rhode Island,44,20129,1018,44,1059361,76,7.174136106577456,8.73842142304923
2020-08-13,Rhode Island,44,20240,1019,44,1059361,111,10.47801457671181,8.48220227638575
2020-08-14,Rhode Island,44,20335,1021,44,1059361,95,8.96767013322182,8.050675292531468
2020-08-15,Rhode Island,44,20335,1021,44,1059361,0,0,8.050675292531468
2020-08-16,Rhode Island,44,20335,1021,44,1059361,0,0,8.050675292531468
2020-08-17,Rhode Island,44,20572,1023,44,1059361,237,22.371977069195488,8.603569240594767
2020-08-18,Rhode Island,44,20692,1024,44,1059361,120,11.32758332617493,8.617054458840213
2020-08-19,Rhode Island,44,20795,1027,44,1059361,103,9.722842354966815,8.981155351467265
2020-08-20,Rhode Island,44,20871,1028,44,1059361,76,7.174136106577456,8.509172712876643
2020-08-21,Rhode Island,44,21022,1030,44,1059361,151,14.253875685436785,9.264344934621638
2020-08-22,Rhode Island,44,21022,1030,44,1059361,0,0,9.264344934621638
2020-08-23,Rhode Island,44,21022,1030,44,1059361,0,0,9.264344934621638
2020-08-24,Rhode Island,44,21302,1035,44,1059361,280,26.431027761074837,9.844209319175832
2020-08-25,Rhode Island,44,21372,1039,44,1059361,70,6.607756940268709,9.169948406903513
2020-08-26,Rhode Island,44,21454,1041,44,1059361,82,7.740515272886202,8.88675882374914
2020-08-27,Rhode Island,44,21589,1044,44,1059361,135,12.743531241946798,9.682386700230476
2020-08-28,Rhode Island,44,21683,1046,44,1059361,94,8.873273605503694,8.913729260240034
2020-08-29,Rhode Island,44,21683,1046,44,1059361,0,0,8.913729260240034
2020-08-30,Rhode Island,44,21683,1046,44,1059361,0,0,8.913729260240034
2020-08-31,Rhode Island,44,21949,1048,44,1059361,266,25.109476373021096,8.724936204803784
2020-09-01,Rhode Island,44,22002,1050,44,1059361,53,5.003015969060594,8.495687494631197
2020-09-02,Rhode Island,44,22078,1051,44,1059361,76,7.174136106577456,8.41477618515852
2020-09-03,Rhode Island,44,22143,1055,44,1059361,65,6.1357743016780875,7.470810907977275
2020-09-04,Rhode Island,44,22243,1055,44,1059361,100,9.439652771812442,7.551722217449952
2020-09-05,Rhode Island,44,22243,1055,44,1059361,0,0,7.551722217449952
2020-09-06,Rhode Island,44,22243,1055,44,1059361,0,0,7.551722217449952
2020-09-07,Rhode Island,44,22243,1055,44,1059361,0,0,3.964654164161225
2020-09-08,Rhode Island,44,22592,1059,44,1059361,349,32.94438817362542,7.956278764813343
2020-09-09,Rhode Island,44,22676,1062,44,1059361,84,7.929308328322452,8.064160510776913
2020-09-10,Rhode Island,44,22782,1067,44,1059361,106,10.006031938121188,8.617054458840213
2020-09-11,Rhode Island,44,22905,1071,44,1059361,123,11.610772909329302,8.92721447848548
2020-09-12,Rhode Island,44,22905,1071,44,1059361,0,0,8.92721447848548
2020-09-13,Rhode Island,44,22905,1071,44,1059361,0,0,8.92721447848548
2020-09-14,Rhode Island,44,23130,1075,44,1059361,225,21.239218736577996,11.961388583710908
2020-09-15,Rhode Island,44,23250,1078,44,1059361,120,11.32758332617493,8.873273605503694
2020-09-16,Rhode Island,44,23358,1081,44,1059361,108,10.194824993557438,9.196918843394409
2020-09-17,Rhode Island,44,23488,1085,44,1059361,130,12.271548603356175,9.52056408128512
2020-09-18,Rhode Island,44,23620,1088,44,1059361,132,12.460341658792421,9.641931045494136
2020-09-19,Rhode Island,44,23620,1088,44,1059361,0,0,9.641931045494136
2020-09-20,Rhode Island,44,23620,1088,44,1059361,0,0,9.641931045494136
2020-09-21,Rhode Island,44,23932,1097,44,1059361,312,29.45171664805482,10.815145032847967
2020-09-22,Rhode Island,44,24044,1099,44,1059361,112,10.572411104429934,10.707263286884398
2020-09-23,Rhode Island,44,24177,1102,44,1059361,133,12.554738186510548,11.044393743020555
2020-09-24,Rhode Island,44,24311,1106,44,1059361,134,12.649134714228671,11.098334616002342
2020-09-25,Rhode Island,44,24181,1107,44,1059361,-130,0,9.318285807603425
2020-09-26,Rhode Island,44,24181,1107,44,1059361,0,0,9.318285807603425
2020-09-27,Rhode Island,44,24181,1107,44,1059361,0,0,9.318285807603425
2020-09-28,Rhode Island,44,24424,1110,44,1059361,243,22.938356235504234,8.387805748667626
2020-09-29,Rhode Island,44,24556,1113,44,1059361,132,12.460341658792421,8.657510113576553
2020-09-30,Rhode Island,44,24748,1114,44,1059361,192,18.12413332187989,9.453137990057886
2020-10-01,Rhode Island,44,24914,1117,44,1059361,166,15.669823601208654,9.88466497391217
2020-10-02,Rhode Island,44,25076,1118,44,1059361,162,15.292237490336156,12.06927032967448
2020-10-03,Rhode Island,44,25076,1118,44,1059361,0,0,12.06927032967448
2020-10-04,Rhode Island,44,25076,1118,44,1059361,0,0,12.06927032967448
2020-10-05,Rhode Island,44,25419,1121,44,1059361,343,32.37800900731668,13.417792154219113
2020-10-06,Rhode Island,44,25596,1125,44,1059361,177,16.708185406108022,14.0246269752642
2020-10-07,Rhode Island,44,25776,1126,44,1059361,180,16.991374989262397,13.862804356318843
2020-10-08,Rhode Island,44,26045,1127,44,1059361,269,25.392665956175467,15.251781835599816
2020-10-09,Rhode Island,44,26294,1130,44,1059361,249,23.50473540181298,16.424995822953647
2020-10-10,Rhode Island,44,26294,1130,44,1059361,0,0,16.424995822953647
2020-10-11,Rhode Island,44,26294,1130,44,1059361,0,0,16.424995822953647
2020-10-12,Rhode Island,44,26294,1130,44,1059361,0,0,11.79956596476555
2020-10-13,Rhode Island,44,26960,1139,44,1059361,666,62.86808746027086,18.39383768678881
2020-10-14,Rhode Island,44,27164,1147,44,1059361,204,19.25689165449738,18.717482924679526
2020-10-15,Rhode Island,44,27438,1149,44,1059361,274,25.86464859476609,18.784909015906756
2020-10-16,Rhode Island,44,27691,1152,44,1059361,253,23.882321512685476,18.838849888888543
2020-10-17,Rhode Island,44,27691,1152,44,1059361,0,0,18.838849888888543
2020-10-18,Rhode Island,44,27691,1152,44,1059361,0,0,18.838849888888543
2020-10-19,Rhode Island,44,28347,1159,44,1059361,656,61.924122183089615,27.685153057901346
2020-10-20,Rhode Island,44,28649,1164,44,1059361,302,28.50775137087357,22.776533616558876
2020-10-21,Rhode Island,44,29123,1169,44,1059361,474,44.743954138390976,26.417542542829388
2020-10-22,Rhode Island,44,29594,1173,44,1059361,471,44.4607645552366,29.07413053718232
2020-10-23,Rhode Island,44,30118,1177,44,1059361,524,49.46378052429719,32.72862468169828
2020-10-24,Rhode Island,44,30118,1177,44,1059361,0,0,32.72862468169828
2020-10-25,Rhode Island,44,30118,1177,44,1059361,0,0,32.72862468169828
2020-10-26,Rhode Island,44,31024,1184,44,1059361,906,85.52325411262072,36.09992924305986
2020-10-27,Rhode Island,44,31445,1188,44,1059361,421,39.74093816933038,37.704670214267985
2020-10-28,Rhode Island,44,31944,1192,44,1059361,499,47.103867331344084,38.041800670404136
2020-10-29,Rhode Island,44,32312,1195,44,1059361,368,34.737922200269786,36.65282319112316
2020-10-30,Rhode Island,44,32874,1201,44,1059361,562,53.050848577585924,37.16526148445013
2020-10-31,Rhode Island,44,32874,1201,44,1059361,0,0,37.16526148445013
2020-11-01,Rhode Island,44,32874,1201,44,1059361,0,0,37.16526148445013
2020-11-02,Rhode Island,44,34120,1210,44,1059361,1246,117.61807353678302,41.75023568790188
2020-11-03,Rhode Island,44,34543,1212,44,1059361,423,39.92973122476663,41.77720612439278
2020-11-04,Rhode Island,44,35122,1214,44,1059361,579,54.65558954879404,42.856023584028485
2020-11-05,Rhode Island,44,35750,1222,44,1059361,628,59.28101940698213,46.362180327844534
2020-11-06,Rhode Island,44,36380,1224,44,1059361,630,59.46981246241839,47.279175168534884
2020-11-07,Rhode Island,44,36380,1224,44,1059361,0,0,47.279175168534884
2020-11-08,Rhode Island,44,36380,1224,44,1059361,0,0,47.279175168534884
2020-11-09,Rhode Island,44,38009,1233,44,1059361,1629,153.7719436528247,52.44401375654083
2020-11-10,Rhode Island,44,38798,1237,44,1059361,789,74.47886036960017,57.3796036343742
2020-11-11,Rhode Island,44,39776,1243,44,1059361,978,92.31980410832568,62.7602057143073
2020-11-12,Rhode Island,44,40764,1250,44,1059361,988,93.26376938550693,67.61488428266799
2020-11-13,Rhode Island,44,41529,1254,44,1059361,765,72.21334370436519,69.43538874580324
2020-11-14,Rhode Island,44,41529,1254,44,1059361,0,0,69.43538874580324
2020-11-15,Rhode Island,44,41529,1254,44,1059361,0,0,69.43538874580324
2020-11-16,Rhode Island,44,43923,1270,44,1059361,2394,225.98528735718986,79.7515807035697
2020-11-17,Rhode Island,44,44528,1278,44,1059361,605,57.109899269465274,77.27030054640757
2020-11-18,Rhode Island,44,45911,1284,44,1059361,1383,130.55039783416606,82.73181393581332
2020-11-19,Rhode Island,44,46951,1288,44,1059361,1040,98.1723888268494,83.43304528457654
2020-11-20,Rhode Island,44,48001,1294,44,1059361,1050,99.11635410403063,87.27633248452875
2020-11-21,Rhode Island,44,48001,1294,44,1059361,0,0,87.27633248452875
2020-11-22,Rhode Island,44,48001,1294,44,1059361,0,0,87.27633248452875
2020-11-23,Rhode Island,44,50573,1309,44,1059361,2572,242.787869291016,89.67670133221819
2020-11-24,Rhode Island,44,51424,1325,44,1059361,851,80.33144508812387,92.99406502059799
2020-11-25,Rhode Island,44,52317,1335,44,1059361,893,84.2960992522851,86.38630808032929
2020-11-26,Rhode Island,44,52317,1335,44,1059361,0,0,72.36168110506509
2020-11-27,Rhode Island,44,53954,1346,44,1059361,1637,154.52711587456966,80.27750421514209
2020-11-28,Rhode Island,44,53954,1346,44,1059361,0,0,80.27750421514209
2020-11-29,Rhode Island,44,53954,1346,44,1059361,0,0,80.27750421514209
2020-11-30,Rhode Island,44,56723,1373,44,1059361,2769,261.38398525148654,82.93409220949502
2020-12-01,Rhode Island,44,57906,1380,44,1059361,1183,111.67109229054117,87.4111846669832
2020-12-02,Rhode Island,44,59005,1391,44,1059361,1099,103.74178396221875,90.18913962554517
2020-12-03,Rhode Island,44,60722,1400,44,1059361,1717,162.07883809201962,113.34325935297655
2020-12-04,Rhode Island,44,62137,1413,44,1059361,1415,133.57108672114606,110.34954090248745
2020-12-05,Rhode Island,44,62137,1413,44,1059361,0,0,110.34954090248745
2020-12-06,Rhode Island,44,62137,1413,44,1059361,0,0,110.34954090248745
2020-03-06,South Carolina,45,2,0,45,5148714,2,0.03884465130516086,0
2020-03-07,South Carolina,45,2,0,45,5148714,0,0,0
2020-03-08,South Carolina,45,6,0,45,5148714,4,0.07768930261032173,0
2020-03-09,South Carolina,45,7,0,45,5148714,1,0.01942232565258043,0
2020-03-10,South Carolina,45,9,0,45,5148714,2,0.03884465130516086,0
2020-03-11,South Carolina,45,10,0,45,5148714,1,0.01942232565258043,0
2020-03-12,South Carolina,45,12,0,45,5148714,2,0.03884465130516086,0.033295415404423594
2020-03-13,South Carolina,45,13,0,45,5148714,1,0.01942232565258043,0.030520797454054966
2020-03-14,South Carolina,45,19,0,45,5148714,6,0.11653395391548259,0.04716850515626676
2020-03-15,South Carolina,45,28,0,45,5148714,9,0.17480093087322388,0.06104159490810993
2020-03-16,South Carolina,45,33,1,45,5148714,5,0.09711162826290216,0.07214006670958446
2020-03-17,South Carolina,45,47,1,45,5148714,14,0.271912559136126,0.10543548211400806
2020-03-18,South Carolina,45,60,1,45,5148714,13,0.2524902334835456,0.13873089751843165
2020-03-19,South Carolina,45,81,1,45,5148714,21,0.40786883870418905,0.19144863857543568
2020-03-20,South Carolina,45,126,3,45,5148714,45,0.8740046543661194,0.31353182839165555
2020-03-21,South Carolina,45,172,3,45,5148714,46,0.8934269800186998,0.42451654640640085
2020-03-22,South Carolina,45,194,3,45,5148714,22,0.42729116435676945,0.46058657976119305
2020-03-23,South Carolina,45,299,5,45,5148714,105,2.0393441935209453,0.7380483747980564
2020-03-24,South Carolina,45,342,8,45,5148714,43,0.8351600030609585,0.8185122953587467
2020-03-25,South Carolina,45,425,8,45,5148714,83,1.6120530291641757,1.0127355518845511
2020-03-26,South Carolina,45,456,9,45,5148714,31,0.6020920952299934,1.0404817313882373
2020-03-27,South Carolina,45,542,13,45,5148714,86,1.670320006121917,1.1542410673533514
2020-03-28,South Carolina,45,661,15,45,5148714,119,2.311256752657071,1.3567881777302617
2020-03-29,South Carolina,45,775,16,45,5148714,114,2.214145124394169,1.612053029164176
2020-03-30,South Carolina,45,925,18,45,5148714,150,2.9133488478870646,1.7369108369307642
2020-03-31,South Carolina,45,1083,22,45,5148714,158,3.0687274531077082,2.055991901223157
2020-04-01,South Carolina,45,1293,26,45,5148714,210,4.078688387041891,2.4083683809199736
